REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,X,Y,Z,XMIN,XMAX,YMIN,YMAX,ZMIN,ZMAX,LUMINOSITY,BORDER,FRINGE,CORRIDOR,HUB,INTERNATIONAL,REGIONAL,CONSTELLATION,SECURITY,FACTIONID,RADIUS,SUNTYPEID,SECURITYCLASS
10000001,20000016,30000112,Arnola,-53452237678029300,42084870177526100,-41304027925528500,-53453383310981900,-53451970249920600,42084847518410500,42084875473459900,41303620290822000,41304627067534900,0.01439,1,0,0,1,0,0,1,0.4628354025,,706530530660,3798,B1
10000001,20000016,30000113,Astabih,-51508681259512200,37530617128969900,-37584959768268300,-51510674643339800,-51505738307402400,37530370132959800,37530784732729700,37584071990821200,37585626888922100,0.4294,0,0,0,1,0,0,0,0.4088175891,,2468167968700,9,B2
10000001,20000016,30000114,Ubtes,-49948673102319300,29430786351070700,-35992279935059800,-49950420430017000,-49947700951912800,29430503303053500,29430943481686000,35992227295237100,35994095366039200,0.04285,1,0,0,1,0,0,1,0.3360732465,,1359739052104,3802,B2
10000001,20000016,30000115,Bimener,-46389524007614700,26277481162421200,-39367828335374800,-46391763114452000,-46381278637878800,26277430642906500,26277666923131200,39364493632385800,39368742651628700,0.4006,0,0,0,1,0,0,0,0.2700411978,,5242238286632,8,B2
10000001,20000016,30000116,Kenobanala,-44895594885382200,32880779275870100,-36250328056568900,-44896153228094000,-44894806371335400,32880674266424600,32880853575459100,36249903257373800,36251936610960600,0.03664,1,0,0,1,1,1,1,0.2893983494,,1016676793420,3799,B2
10000001,20000016,30000117,Khabi,-44916061582761300,25587659848169600,-43134851980218300,-44919359463008000,-44913718942093300,25587641123596600,25587673142186100,43130654690636000,43138231169585800,0.5189,0,0,0,1,0,0,0,0.2486186152,,3788239474924,3797,B3
10000001,20000016,30000118,Uanzin,-52741376753579200,38934512462754200,-48121847483758800,-52747181161055000,-52740383991480600,38934403384227700,38935152780416100,48117742418188300,48123319116743700,0.4105,1,0,0,1,0,0,1,0.4339720254,,3398584787208,6,B2
10000002,20000017,30000119,Itamo,-112560103587756000,47928333931958800,111978825842975000,-112560479418161000,-112558841140410000,47928280922252900,47928511995063600,-111979560402325000,-111977538181743000,0.01862,1,0,0,1,0,0,1,0.6717383428,,1011110290984,3800,C
10000002,20000017,30000120,Mitsolen,-120342524769332000,40196058733944400,114066274472988000,-120355421341712000,-120334333978441000,40193827996658200,40197475506491300,-114069284768733000,-114065903771818000,6.339,0,0,1,0,0,0,0,0.633705945,,10543681635240,9,C
10000002,20000017,30000121,Jatate,-113233135699433000,43535840216913600,99838778491746800,-113233243773896000,-113230972674992000,43535836584916500,43535912038007100,-99840457477849300,-99838724917489200,0.1246,0,1,0,0,0,0,0,0.637428133,,1135549451920,7,C
10000002,20000017,30000122,Mahtista,-119280441488417000,41954931165540800,107985141986103000,-119282825077234000,-119279409319924000,41954514975591200,41955112114281700,-107985912464923000,-107983571780471000,0.02118,0,1,0,0,0,0,0,0.6582375509,,1707878655024,7,C
10000002,20000017,30000123,Vaankalen,-103816549528156000,54052415728730100,103154736580374000,-103823879893149000,-103811757086313000,54051002700251200,54053339549303800,-103159193056422000,-103146299366922000,9.408,0,1,0,0,0,0,0,0.6471703744,,6446844749808,10,C
10000002,20000017,30000124,Kylmabe,-114552649128270000,52214525295879100,116245911522904000,-114553386262390000,-114551540406063000,52214463929662100,52214566101099200,-116247261501859000,-116244639967789000,0.01819,0,1,0,0,0,0,0,0.7319313204,,1310767035072,3802,C
10000002,20000017,30000125,Ahtulaima,-102314240978147000,51520873976900400,114451455950439000,-102315373101135000,-102308619267709000,51520649957480300,51521988149899200,-114454156777008000,-114448943112577000,0.8406,0,1,0,0,0,0,0,0.6126889152,,3376916713192,3801,C
10000002,20000018,30000126,Geras,-108837334945851000,73968548508259200,88911114430602900,-108841954457392000,-108836522877122000,73968533662772100,73968632909101100,-88914233027711800,-88910265382953900,0.0667,0,0,1,0,0,0,0,0.6501464617,,2715790135152,8,C
10000002,20000018,30000127,Sirseshin,-122129903072428000,77294450297187200,83749938652043800,-122131462066097000,-122128593893098000,77294203410648100,77294657620695700,-83751774017492600,-83749873046825000,0.1006,1,0,1,0,0,1,1,0.7479928157,,1434086499744,3799,C
10000002,20000018,30000128,Tuuriainas,-112954466387456000,82223399016553700,87844469915899700,-112955237457638000,-112954289972465000,82223343914766400,82223411626167500,-87845000027745900,-87844355704135500,0.01346,0,0,0,1,0,0,0,0.6108489266,,473742586560,3797,C
10000002,20000018,30000129,Unpas,-128835093262737000,64756684486083100,98338125228173500,-128835690790403000,-128833387714909000,64756559236136100,64756728367281400,-98338919850374700,-98334965451067500,0.07759,1,0,1,0,0,0,1,0.9459645526,,1977199653600,3798,B
10000002,20000018,30000130,Shihuken,-122231920215349000,71935311888779200,95573171534548300,-122231983432360000,-122228831917891000,71935300986778500,71935844037950200,-95573346374569000,-95571725907082000,0.2447,0,0,1,0,0,0,0,0.8745849748,,1575757234328,3799,B
10000002,20000018,30000131,Nomaa,-102548997380213000,75165714802187000,94340483397353800,-102549458757230000,-102546100807064000,75165246744907900,75165789355673200,-94341628880506200,-94340281961867100,0.01609,1,0,0,1,0,0,1,0.6069360862,,1678975082680,3800,C
10000002,20000019,30000132,Ansila,-141907839349533000,55430726626926000,109208016114026000,-141909955984289000,-141907027594769000,55430717035915600,55430751636643200,-109211002522935000,-109204068984986000,0.07835,0,0,0,1,0,0,0,0.9120170099,,3466768974744,3798,B
10000002,20000019,30000133,Hirtamon,-133772305106990000,61593299351291900,111641750668068000,-133774897166920000,-133770610665834000,61593223810099400,61593348732652900,-111643481356280000,-111641014605252000,0.06462,1,0,0,1,0,0,1,0.9747262069,,2143250542880,8,A
10000002,20000019,30000134,Hykkota,-146700680788356000,51392265432563200,105853589168421000,-146701737150642000,-146695527427673000,51392204413438600,51392561688019900,-105854357152214000,-105847724091157000,0.02153,0,0,0,1,0,0,0,0.8236534653,,3316530528632,3800,B
10000002,20000019,30000135,Outuni,-148747791926887000,46121248524093400,107892563654426000,-148748174828253000,-148743928251886000,46121217932966700,46121558195885400,-107893337603277000,-107890369835741000,0.7664,0,0,0,1,0,0,0,0.7341722992,,2123288183776,3801,C
10000002,20000019,30000136,Ohmahailen,-149794153665098000,42906489131105800,104942953561997000,-149795374898434000,-149789499803069000,42906340562746900,42906528340339000,-104946196314175000,-104942303603697000,0.02571,0,0,0,1,0,0,0,0.6638108229,,2937547682528,3800,C
10000002,20000019,30000137,Eskunen,-153519004289575000,42661698014827800,105342914908028000,-153521659913657000,-153518818643650000,42661357842161900,42661713056143400,-105343137766833000,-105341039654021000,0.1763,0,0,1,0,0,0,0,0.6252939349,,1420635003376,3797,C
10000002,20000019,30000138,Ikuchi,-137996816819161000,63157462493689000,114295800169879000,-137996975947799000,-137996566592743000,63157451448562500,63157479854756200,-114297938698385000,-114295104797726000,0.03431,1,0,0,1,0,1,1,0.9868146226,,1416950329648,3798,A
10000002,20000020,30000139,Urlen,-139376796022883000,71476647043998000,99524016578104600,-139376837927671000,-139375047154090000,71476641574871700,71476875228103000,-99525607458084000,-99522289931130500,0.04614,1,0,0,1,0,0,1,0.9599952108,,1658763476744,3802,A
10000002,20000020,30000140,Maurasi,-125986646920959000,58522258220588600,110028861626783000,-125987802354826000,-125980963321858000,58522132434340500,58522876938016100,-110032498884529000,-110028304622496000,0.1636,1,0,1,0,0,0,1,0.912747593,,3419516483944,8,B
10000002,20000020,30000141,Kisogo,-136079097582848000,67458193520383000,89182007574952400,-136080890819521000,-136078112184696000,67458074295499000,67458410909035400,-89183017503561200,-89180464927725000,0.2644,1,0,0,1,1,1,1,1,,1389317412616,3796,A
10000002,20000020,30000142,Jita,-129064861734878000,60755306909963600,117469227060090000,-129068929846046000,-129061952729110000,60754596324024700,60755814898476300,-117472454342137000,-117465270444084000,1.692,1,0,0,1,0,1,1,0.9459131167,,3591949026184,3796,B
10000002,20000020,30000143,Niyabainen,-144006154015412000,66582208175810300,107909631497080000,-144006751616534000,-144003000413098000,66582103083842700,66582228199267400,-107911135056164000,-107907870273831000,0.2321,1,0,0,1,1,1,1,0.9639236003,,1875601718208,3802,A
10000002,20000020,30000144,Perimeter,-143265233088943000,64923714928938900,104178623206742000,-143265826673316000,-143264427639411000,64923674759650300,64923769437236400,-104180738541141000,-104177803210578000,0.04031,1,0,0,1,1,1,1,0.9531232306,,1467665281408,3802,A
10000002,20000020,30000145,New Caldari,-136591309420335000,68606618110891100,114489542252206000,-136592747695965000,-136590749667900000,68606601944965900,68606659616992000,-114489637016564000,-114489005301932000,0.04031,1,0,0,1,0,1,1,1,,999014032456,3799,A
10000002,20000021,30000146,Saisio,-102163624625311000,68025013230596100,98881007684084700,-102165984804628000,-102162940466570000,68024925083675900,68025317313611500,-98881886605530900,-98880649266064100,0.01796,1,0,0,1,0,0,1,0.6524402583,,1522169028904,3800,C
10000002,20000021,30000147,Abagawa,-93195238525388000,59626073427345100,87534666505000900,-93195785239861200,-93192754297159100,59625785215902300,59626136857433100,-87537095710827100,-87532565331329800,0.01224,0,0,1,0,0,0,0,0.625297524,,2265189748656,3800,C
10000002,20000021,30000148,Jakanerva,-107736208975300000,65737182606348100,112001668795974000,-107736971900667000,-107720414399695000,65737169825701600,65737446801049500,-112005395076028000,-111991934500596000,4.147,0,0,0,1,0,0,0,0.7432522649,,8278750486232,3802,C
10000002,20000021,30000149,Gekutami,-95409084828413400,67480756886924600,111772143099082000,-95411630304958600,-95408595387681800,67480715243519000,67480973405450000,-111774026583913000,-111771294694377000,0.4043,0,0,1,0,0,0,0,0.6991872083,,1517458638416,9,C
10000002,20000021,30000150,Hurtoken,-90096108247644700,64213530142788900,86727475266120900,-90101424098449600,-90094348733176900,64213386467886800,64213578607209400,-86727570792788200,-86723219892815100,1.107,0,0,1,0,0,0,0,0.5859779984,,3537682636320,3797,C
10000002,20000021,30000151,Uoyonen,-97930895335323800,73716882694877000,116754753932848000,-97931378892341500,-97928597778491300,73716466508392800,73716970361166900,-116755689225189000,-116753523505398000,0.03105,1,0,1,0,0,0,1,0.6987804104,,1390556925152,3798,C
10000002,20000021,30000152,Hampinen,-86125296770952900,63830815702517600,90640800483696800,-86126375883949400,-86124846203306900,63830807598672800,63830834608428200,-90641034389316500,-90637847009080900,0.02689,1,0,0,1,0,0,1,0.5413266815,,1593690117840,8,C
10000002,20000022,30000153,Poinen,-98339802584918200,78354963012337800,94106146334551400,-98347932075050200,-98338181433415800,78354670974887100,78356433908866600,-94111920116995000,-94105009479827900,0.8147,1,0,0,1,0,0,1,0.5580525767,,4875320817240,6,C
10000002,20000022,30000154,Liekuri,-97891661368236400,78597152570087600,101436453611753000,-97892391126729900,-97891548876866000,78597076244191100,78597156216008600,-101436595103151000,-101435125058745000,0.0153,0,0,0,1,0,0,0,0.6006082952,,735022203040,3800,C
10000002,20000022,30000155,Obanen,-92264165649074700,86910162487319200,99479022214109600,-92266553054347600,-92262924585910600,86909834228494800,86910332654848000,-99480882075785900,-99477854088718400,0.09993,0,0,0,1,0,0,0,0.5617317332,,1814234218480,3802,C
10000002,20000022,30000156,Josameto,-92130315508664400,73322563317140100,98168800459992000,-92130733471545000,-92129344336189700,73322403440777400,73322632126724300,-98169747921398000,-98166890888158400,0.04229,1,0,0,1,0,0,1,0.5776562929,,1428516619808,3802,C
10000002,20000022,30000157,Otela,-89620400993906100,75048904312138300,93501974138973200,-89621018020786700,-89619168899782900,75048889722027800,75048911620635900,-93502041017024600,-93496482580051700,2.37,0,0,1,0,0,0,0,0.5319067405,,2779218486472,9,C
10000002,20000022,30000158,Olo,-82674429158756900,91778683478204900,100194451729530000,-82674915124564000,-82673619233601100,91778562933924100,91778755806694700,-100195005165345000,-100192598664644000,0.04685,1,0,0,1,0,0,1,0.6760405466,,1203250350832,3802,C
10000002,20000023,30000159,Ikami,-81145003338444200,63473958676004600,84834033564302600,-81149625689830300,-81142538564440500,63473667057326100,63474505567608900,-84835225842020500,-84832653289816600,0.5079,1,0,0,1,0,0,1,0.5320082852,,3543562694928,3797,C
10000002,20000023,30000160,Reisen,-77053481017230600,62725338224276900,82171575207533300,-77057076565708100,-77053271197992100,62725298638575400,62726016570509800,-82173677031004200,-82171166102623700,0.1975,0,0,0,1,0,0,0,0.5185605593,,1902683857976,3798,C
10000002,20000023,30000161,Purjola,-77427722890398900,56702680110697600,86131101308786800,-77427968049780600,-77426059538430400,56702655532044300,56702845734175700,-86133632740911000,-86130913354708600,0.09507,0,0,0,1,0,0,0,0.520526761,,1359693101216,3802,C
10000002,20000023,30000162,Maila,-75053269661560300,53824894190535800,92250562872996600,-75055736066779100,-75052652668795600,53824697194510600,53824943624011100,-92252376219092600,-92249682893961400,0.07115,0,0,1,0,0,0,0,0.4407153812,,1541698991784,3797,C1
10000002,20000023,30000163,Akora,-67075105340374500,49557054291704300,94326218506763000,-67077558419050200,-67074321630499400,49557024674790100,49557063753979100,-94328140261842300,-94326094168519800,0.01485,1,0,0,1,0,0,1,0.3246248762,,1618394275400,3800,C1
10000002,20000023,30000164,Messoya,-59499797277263600,43962551893726600,85605058633408900,-59501196648217300,-59499078561896500,43962429244464000,43962614385919200,-85605419142542200,-85601988303540500,0.1795,1,0,1,0,0,0,1,0.3150860242,,1715419500880,3797,C1
10000002,20000024,30000165,Ishisomo,-81148409550041000,87876671367977400,115665443029160000,-81152122905686200,-81147467528851500,87876215093551700,87876787117431600,-115667888398007000,-115664670503524000,0.05446,1,0,0,1,0,0,1,0.6508315431,,2327688417392,7,C
10000002,20000024,30000166,Airmia,-76288584186496300,83095211718440700,115923520577851000,-76289544426138200,-76288519414748900,83095202201843400,83095352767451600,-115925716130468000,-115923170556838000,0.03285,0,0,0,1,0,0,0,0.6231131515,,1272786815176,3798,C
10000002,20000024,30000167,Sakkikainen,-77161361552657100,84780754185008000,118987926624497000,-77161467032284400,-77158120164678400,84780443682615900,84780764289374800,-118989624387990000,-118985960859663000,0.0148,0,0,0,1,0,0,0,0.5948887487,,1831764163424,3800,C
10000002,20000024,30000168,Friggi,-73875772452842100,96063142669244000,120027299375500000,-73878545522443400,-73873926987883900,96062752224254900,96063398682765500,-120033788653974000,-120026865199162000,0.1423,0,0,0,1,0,0,0,0.509152956,,3461727405808,7,C
10000002,20000024,30000169,Ihakana,-71222613127356200,102264156518060000,121304533109936000,-71223928509083800,-71220533745364500,102263978146946000,102264267716111000,-121306206651593000,-121304217201330000,0.0232,1,0,0,1,0,0,1,0.3808086781,,1697381859652,7,C1
10000002,20000024,30000170,Vahunomi,-79721471709403100,86083863941689900,123822444497570000,-79721953010296200,-79719687823361400,86083848602222200,86083920532876500,-123822561042468000,-123821936771875000,0.01196,0,1,0,0,0,0,0,0.5315917757,,1132593467384,3800,C
10000002,20000024,30000171,Otitoh,-67227266627176000,95976161045141000,117443205957308000,-67227647215447100,-67226759706329100,95976085979744100,95976217402486500,-117443233506108000,-117441782855258000,0.0254,1,0,0,1,0,0,1,0.4816668913,,725325424928,8,C
10000002,20000024,30000172,Otomainen,-77781167009086200,101875086740644000,118873630934831000,-77782951191304400,-77780434294722900,101874968108243000,101875375613873000,-118874747171893000,-118870437848470000,0.125,0,1,0,0,0,0,0,0.4791586004,,2154661711592,6,C
10000002,20000025,30000173,Vattuolen,-87946832829668000,76038927357502600,116470441932998000,-87947329430457900,-87945075245923300,76038838324947600,76038952568421200,-116474352586109000,-116465281352789000,0.876,1,0,0,1,0,0,1,0.7080730712,,4535616660128,3801,C
10000002,20000025,30000174,Onuse,-85085835738405600,67976165267857500,120548162843502000,-85086520621381400,-85084136512971300,67976142781898700,67976221054031400,-120551349706095000,-120547969787977000,0.01472,0,0,0,1,0,0,0,0.740427063,,1689959058992,3800,C
